SessionID,ConceptA,ConceptB,Distance,QstNr,Duration,TotalClicks,Percentage,AvgPercentage
ed2fed40-af69-4e30-bd01-e12ab3210202,street,tree,313,0,17727,7.0,0.49731540751293146,0.6071093117444256
6eaa9365-57f9-4bad-aaf3-daf19447cedc,street,tree,339,3,23244,8.0,0.7685675507960891,0.6071093117444256
080702b3-536f-4c17-9b4f-0cd9a820f3df,building,roof,372,2,7325,5.0,0.6715664492367017,0.608965833739701
adbdeeba-4e56-4faa-808e-9e1eee47da90,building,roof,400,1,20665,5.0,0.7980218692752994,0.608965833739701
9a788dc4-63a7-4aa2-910b-b07b061b353a,building,roof,316,0,34605,15.0,0.7815720185193977,0.608965833739701
f6155886-f394-4b5d-bdd5-bada2dab06d1,building,roof,558,1,32386,8.0,0.8510559966115361,0.608965833739701
e6c801f3-8c8b-4b53-b69f-698362463292,building,roof,447,3,23205,10.0,0.47855993784450906,0.608965833739701
67f6d3e6-7e95-447d-81b8-20eb845e030e,building,roof,164,2,27209,13.0,0.39055145503337685,0.608965833739701
dfe173f0-4374-4a7a-8316-a8126dc68092,building,roof,133,2,30601,13.0,0.29143310965708696,0.608965833739701
9a788dc4-63a7-4aa2-910b-b07b061b353a,energy,school,116,3,21807,13.0,0.42741324628910127,0.6105991064353233
bd447541-3691-44a6-a208-55e01ffa3dbe,energy,school,536,1,36360,11.0,0.7937849665815455,0.6105991064353233
9a788dc4-63a7-4aa2-910b-b07b061b353a,infrastructure,photosynthesis,272,3,21807,13.0,1.0,0.6109721901927887
f6155886-f394-4b5d-bdd5-bada2dab06d1,infrastructure,photosynthesis,120,0,25164,6.0,0.12445287002645197,0.6109721901927887
bd447541-3691-44a6-a208-55e01ffa3dbe,infrastructure,photosynthesis,610,0,51519,11.0,0.8237281201677203,0.6109721901927887
e9798112-59da-4dab-809e-0658ed5d9fb2,infrastructure,photosynthesis,506,3,21993,9.0,1.0,0.6109721901927887
4b623012-c785-4dd3-b628-3900071ae62b,infrastructure,photosynthesis,275,1,31595,10.0,0.4636654973619076,0.6109721901927887
dfe173f0-4374-4a7a-8316-a8126dc68092,infrastructure,photosynthesis,253,3,16387,9.0,0.5825303962402143,0.6109721901927887
b7cdfea6-5a5b-4558-92b4-3144604b335d,infrastructure,photosynthesis,523,2,28493,11.0,0.5865574425320464,0.6109721901927887
c8dc1d0d-575b-4826-814d-627228bb7a12,infrastructure,photosynthesis,490,0,40843,20.0,0.3068431952139695,0.6109721901927887
67f6d3e6-7e95-447d-81b8-20eb845e030e,house,university,274,0,31294,9.0,0.6111265901475579,0.6111265901475579
e9798112-59da-4dab-809e-0658ed5d9fb2,forest,wall,113,1,20972,8.0,0.18580873900157954,0.6111604578998469
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,forest,wall,137,2,20635,11.0,0.25883309259780796,0.6111604578998469
fa8981a0-a672-44b1-a0ee-24dd41cf934a,forest,wall,505,1,29012,8.0,1.0,0.6111604578998469
67f6d3e6-7e95-447d-81b8-20eb845e030e,forest,wall,468,1,31953,13.0,1.0,0.6111604578998469
fa8981a0-a672-44b1-a0ee-24dd41cf934a,hospital,plant,78,2,31955,12.0,0.22578498034073768,0.6128924901703688
4b623012-c785-4dd3-b628-3900071ae62b,hospital,plant,518,0,30377,10.0,1.0,0.6128924901703688
f6155886-f394-4b5d-bdd5-bada2dab06d1,air,gas,859,0,25164,6.0,0.888082382015901,0.6143992808892255
b22fcb29-1c68-4667-b605-29632f061600,air,gas,216,1,19204,6.0,0.554687909463423,0.6143992808892255
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,air,gas,210,3,16179,4.0,0.3249674557616209,0.6143992808892255
d5ac9a96-6169-48ce-830c-60b0e155cc14,air,gas,166,0,21372,8.0,0.30585550611393597,0.6143992808892255
4b623012-c785-4dd3-b628-3900071ae62b,air,gas,447,2,19123,9.0,0.9587166948873074,0.6143992808892255
ccd295ca-104d-4f40-bf6c-c6be121d523c,air,gas,354,2,22921,5.0,0.7711935241888132,0.6143992808892255
fab36e73-89b8-430f-ad1b-b7a2d4903caa,air,gas,216,2,24165,9.0,0.49729149379357684,0.6143992808892255
64b66018-5cbb-465c-9f13-082cd0b7d8ee,street,tree trunk,415,3,47028,14.0,0.894541395893874,0.6146165967201069
adbdeeba-4e56-4faa-808e-9e1eee47da90,street,tree trunk,287,0,50098,10.0,0.5568890561386977,0.6146165967201069
f6155886-f394-4b5d-bdd5-bada2dab06d1,street,tree trunk,325,3,34057,8.0,0.5646242477163677,0.6146165967201069
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,street,tree trunk,606,0,43394,12.0,1.0,0.6146165967201069
0e8a5da8-d37e-4833-87a1-8e485cd066bb,street,tree trunk,194,1,20813,9.0,0.34827028823591705,0.6146165967201069
e9798112-59da-4dab-809e-0658ed5d9fb2,street,tree trunk,606,0,26335,9.0,0.5785191154458391,0.6146165967201069
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,street,tree trunk,429,0,29354,9.0,0.4602446384768693,0.6146165967201069
6eaa9365-57f9-4bad-aaf3-daf19447cedc,street,tree trunk,227,3,23244,8.0,0.5138440318532902,0.6146165967201069
adbdeeba-4e56-4faa-808e-9e1eee47da90,bush,tree trunk,253,0,50098,10.0,0.49002009240503197,0.615114272838392
ed2fed40-af69-4e30-bd01-e12ab3210202,bush,tree trunk,665,2,20054,7.0,0.7402084532717521,0.615114272838392
6197a6ee-30ff-43e2-83da-2acb367d97b9,leaf,roof,159,2,36239,25.0,0.34215107831513547,0.6159729903310897
adbdeeba-4e56-4faa-808e-9e1eee47da90,leaf,roof,304,1,20665,5.0,0.6069735313560664,0.6159729903310897
f6155886-f394-4b5d-bdd5-bada2dab06d1,leaf,roof,551,1,32386,8.0,0.8403271144967714,0.6159729903310897
fa8981a0-a672-44b1-a0ee-24dd41cf934a,leaf,roof,151,3,29054,12.0,0.27211927927659924,0.6159729903310897
12d82a3c-493e-4bb0-a456-310d2581cc78,leaf,roof,525,2,82830,38.0,1.0,0.6159729903310897
fab36e73-89b8-430f-ad1b-b7a2d4903caa,leaf,roof,307,3,41415,16.0,0.6342669385419657,0.6159729903310897
9a788dc4-63a7-4aa2-910b-b07b061b353a,leaf,plant,269,2,22289,14.0,0.9093514227318158,0.6180161609295356
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,leaf,plant,119,1,25921,10.0,0.32668089912725545,0.6180161609295356
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,forest,infrastructure,244,0,43394,12.0,0.402645706697603,0.6180884047570869
d5ac9a96-6169-48ce-830c-60b0e155cc14,forest,infrastructure,254,0,21372,8.0,0.46761326537622994,0.6180884047570869
4b623012-c785-4dd3-b628-3900071ae62b,forest,infrastructure,585,1,31595,10.0,0.9840062421974278,0.6180884047570869
ada91a01-fe01-416c-bff0-40f20596d101,building,street,437,1,12136,10.0,0.8443570938063307,0.6192304712084619
dfe173f0-4374-4a7a-8316-a8126dc68092,building,street,180,2,30601,13.0,0.39410384861059305,0.6192304712084619
ada91a01-fe01-416c-bff0-40f20596d101,forest,school,5,0,3889,1.0,0.25,0.6192654081183517
a4301f4d-0d04-4609-9fee-6a5564afa665,forest,school,505,0,42652,18.0,0.8294439080030179,0.6192654081183517
e9798112-59da-4dab-809e-0658ed5d9fb2,forest,school,329,1,20972,8.0,0.5410206685808906,0.6192654081183517
67f6d3e6-7e95-447d-81b8-20eb845e030e,forest,school,401,1,31953,13.0,0.856597055889498,0.6192654081183517
ada91a01-fe01-416c-bff0-40f20596d101,stone,university,181,2,8565,5.0,0.3469355854558412,0.6216087395260258
a4301f4d-0d04-4609-9fee-6a5564afa665,stone,university,481,2,24088,10.0,0.7194916609151233,0.6216087395260258
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,stone,university,133,0,59309,12.0,0.4192397262391553,0.6216087395260258
9a788dc4-63a7-4aa2-910b-b07b061b353a,stone,university,121,1,29405,20.0,0.2733826090972835,0.6216087395260258
bd447541-3691-44a6-a208-55e01ffa3dbe,stone,university,529,3,30704,9.0,0.6525801523235596,0.6216087395260258
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,stone,university,714,2,24253,9.0,1.0,0.6216087395260258
6eaa9365-57f9-4bad-aaf3-daf19447cedc,stone,university,538,2,25002,6.0,0.9396314426512183,0.6216087395260258
b22fcb29-1c68-4667-b605-29632f061600,building,cellulose,425,2,10731,5.0,0.4567272161429159,0.6227404673804805
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,building,cellulose,520,2,23805,9.0,0.8346046164737007,0.6227404673804805
67f6d3e6-7e95-447d-81b8-20eb845e030e,building,cellulose,297,2,27209,13.0,0.708533348348084,0.6227404673804805
12d82a3c-493e-4bb0-a456-310d2581cc78,building,cellulose,227,1,80453,38.0,0.4332327731767212,0.6227404673804805
4b623012-c785-4dd3-b628-3900071ae62b,building,cellulose,339,3,24517,9.0,0.6789302723299663,0.6227404673804805
dfe173f0-4374-4a7a-8316-a8126dc68092,building,cellulose,286,2,30601,13.0,0.6244145778114949,0.6227404673804805
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,park,photosynthesis,218,2,27976,7.0,0.6308118924611854,0.6230450258197875
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,park,photosynthesis,362,0,16665,7.0,0.6152781591783897,0.6230450258197875
f6155886-f394-4b5d-bdd5-bada2dab06d1,plant,tree,98,2,24311,9.0,0.10299018169181673,0.6244423070091771
ed2fed40-af69-4e30-bd01-e12ab3210202,plant,tree,394,0,17727,7.0,0.6270551957531567,0.6244423070091771
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,plant,tree,364,1,25921,10.0,1.0,0.6244423070091771
4b623012-c785-4dd3-b628-3900071ae62b,plant,tree,398,0,30377,10.0,0.7677238505917349,0.6244423070091771
080702b3-536f-4c17-9b4f-0cd9a820f3df,house,mineral,388,3,23102,10.0,0.722402774411097,0.62507405799066
adbdeeba-4e56-4faa-808e-9e1eee47da90,house,mineral,756,2,18634,6.0,1.0,0.62507405799066
12d82a3c-493e-4bb0-a456-310d2581cc78,house,mineral,213,3,86956,38.0,0.4069047240407246,0.62507405799066
fab36e73-89b8-430f-ad1b-b7a2d4903caa,house,mineral,161,2,24165,9.0,0.37098873351081857,0.62507405799066
6197a6ee-30ff-43e2-83da-2acb367d97b9,culture,stone,505,0,26577,15.0,0.8721696870103425,0.6251889648681629
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,culture,stone,130,1,17118,7.0,0.2099379459352472,0.6251889648681629
0e8a5da8-d37e-4833-87a1-8e485cd066bb,culture,stone,303,2,24339,10.0,0.7934592616588992,0.6251889648681629
6197a6ee-30ff-43e2-83da-2acb367d97b9,branch,chemistry,376,1,16343,10.0,0.5432914911612129,0.6277639292815822
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,branch,chemistry,371,1,20548,9.0,0.7122363674019514,0.6277639292815822
adbdeeba-4e56-4faa-808e-9e1eee47da90,chemistry,mineral,487,2,18634,6.0,0.644439134434053,0.6295082412250548
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,chemistry,mineral,365,1,20548,9.0,0.7002955233215917,0.6295082412250548
b7cdfea6-5a5b-4558-92b4-3144604b335d,chemistry,mineral,630,1,25486,8.0,0.89626259885374,0.6295082412250548
c8dc1d0d-575b-4826-814d-627228bb7a12,chemistry,mineral,165,1,26445,13.0,0.27703570829083446,0.6295082412250548
ada91a01-fe01-416c-bff0-40f20596d101,building,photosynthesis,309,1,12136,10.0,0.5969683860028417,0.629739746436051
bd447541-3691-44a6-a208-55e01ffa3dbe,building,photosynthesis,309,0,51519,11.0,0.41767440575079534,0.629739746436051
d5ac9a96-6169-48ce-830c-60b0e155cc14,building,photosynthesis,333,2,33346,12.0,0.6124803393622915,0.629739746436051
fa8981a0-a672-44b1-a0ee-24dd41cf934a,building,photosynthesis,515,0,22147,9.0,0.8918358546282753,0.629739746436051
9888d7da-cb31-4e58-a748-19b862b809ce,branch,plant,483,0,75050,15.0,0.8714604182563084,0.6304039712830758
080702b3-536f-4c17-9b4f-0cd9a820f3df,branch,plant,192,1,13752,9.0,0.2367044064701768,0.6304039712830758
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,branch,plant,309,3,71568,24.0,0.6823153882482292,0.6304039712830758
bd447541-3691-44a6-a208-55e01ffa3dbe,branch,plant,665,0,51519,11.0,0.8975728590218758,0.6304039712830758
d5ac9a96-6169-48ce-830c-60b0e155cc14,branch,plant,182,3,26488,9.0,0.463966784418789,0.6304039712830758
adbdeeba-4e56-4faa-808e-9e1eee47da90,roof,stone,501,1,20665,5.0,1.0,0.6305542459885962
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,roof,stone,379,1,18258,9.0,0.7028404915209905,0.6305542459885962
e6c801f3-8c8b-4b53-b69f-698362463292,roof,stone,113,3,23205,10.0,0.1207259445281388,0.6305542459885962
67f6d3e6-7e95-447d-81b8-20eb845e030e,roof,stone,293,2,27209,13.0,0.6986505479052556,0.6305542459885962
bd447541-3691-44a6-a208-55e01ffa3dbe,park,tree trunk,606,3,30704,9.0,0.7478621421110232,0.6307846420147246
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,park,tree trunk,570,3,19841,7.0,0.7081782549636875,0.6307846420147246
fa8981a0-a672-44b1-a0ee-24dd41cf934a,park,tree trunk,219,2,31955,12.0,0.6338653978074666,0.6307846420147246
12d82a3c-493e-4bb0-a456-310d2581cc78,park,tree trunk,227,0,76467,38.0,0.4332327731767212,0.6307846420147246
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,cellulose,leaf,604,1,16847,6.0,0.7651626062245102,0.6319995215294839
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,cellulose,leaf,224,2,25611,9.0,0.35923554573821886,0.6319995215294839
b7cdfea6-5a5b-4558-92b4-3144604b335d,cellulose,leaf,428,0,27197,10.0,0.7716004126257225,0.6319995215294839
ada91a01-fe01-416c-bff0-40f20596d101,bush,roof,140,3,20481,13.0,0.22559155011484783,0.6326561164817772
9a788dc4-63a7-4aa2-910b-b07b061b353a,bush,roof,281,0,34605,15.0,0.6944253323905072,0.6326561164817772
6eaa9365-57f9-4bad-aaf3-daf19447cedc,bush,roof,227,1,32281,12.0,0.6328455605352888,0.6326561164817772
fa8981a0-a672-44b1-a0ee-24dd41cf934a,bush,roof,430,3,29054,12.0,0.7707039175523445,0.6326561164817772
ccd295ca-104d-4f40-bf6c-c6be121d523c,bush,roof,419,0,29631,11.0,0.8397142218158973,0.6326561164817772
fa8981a0-a672-44b1-a0ee-24dd41cf934a,air,mineral,405,3,29054,12.0,0.7265290616549063,0.6330964501883688
67f6d3e6-7e95-447d-81b8-20eb845e030e,air,mineral,168,3,48676,20.0,0.40894637547347484,0.6330964501883688
ccd295ca-104d-4f40-bf6c-c6be121d523c,air,mineral,182,2,22921,5.0,0.3969103636250942,0.6330964501883688
fab36e73-89b8-430f-ad1b-b7a2d4903caa,air,mineral,434,2,24165,9.0,1.0,0.6330964501883688
080702b3-536f-4c17-9b4f-0cd9a820f3df,gas,plant,497,1,13752,9.0,0.6108915067813658,0.6333600876333688
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,gas,plant,236,1,25921,10.0,0.6478322173082829,0.6333600876333688
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,gas,plant,253,0,32190,18.0,0.6413565388104578,0.6333600876333688
080702b3-536f-4c17-9b4f-0cd9a820f3df,hospital,stone,127,3,23102,10.0,0.23610293449371023,0.6352504468950388
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,hospital,stone,622,1,17118,7.0,1.0,0.6352504468950388
b22fcb29-1c68-4667-b605-29632f061600,hospital,stone,296,3,12275,5.0,0.43096917578772365,0.6352504468950388
bd447541-3691-44a6-a208-55e01ffa3dbe,hospital,stone,708,3,30704,9.0,0.8739296772987215,0.6352504468950388
9888d7da-cb31-4e58-a748-19b862b809ce,branch,tree trunk,82,0,75050,15.0,0.14828238772709723,0.6356596407669494
ed2fed40-af69-4e30-bd01-e12ab3210202,branch,tree trunk,787,2,20054,7.0,0.8757419917075798,0.6356596407669494
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,branch,tree trunk,255,3,38271,12.0,0.8829545428661711,0.6356596407669494
9a788dc4-63a7-4aa2-910b-b07b061b353a,branch,building,228,0,34605,15.0,0.5633874100314461,0.6358464888439622
bd447541-3691-44a6-a208-55e01ffa3dbe,branch,building,153,0,51519,11.0,0.206993798648003,0.6358464888439622
fa8981a0-a672-44b1-a0ee-24dd41cf934a,branch,building,551,0,22147,9.0,0.9548641721054874,0.6358464888439622
4b623012-c785-4dd3-b628-3900071ae62b,branch,building,409,3,24517,9.0,0.8181405745909125,0.6358464888439622
ada91a01-fe01-416c-bff0-40f20596d101,infrastructure,stone,425,2,8565,5.0,0.81345907522067,0.6359287161665289
6eaa9365-57f9-4bad-aaf3-daf19447cedc,infrastructure,stone,198,2,25002,6.0,0.3466625761110591,0.6359287161665289
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,infrastructure,stone,216,3,38271,12.0,0.7476644971678577,0.6359287161665289
a4301f4d-0d04-4609-9fee-6a5564afa665,branch,roof,544,0,42652,18.0,0.893772108431707,0.6385861573816782
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,branch,roof,90,1,32936,15.0,0.36774975985135666,0.6385861573816782
9a788dc4-63a7-4aa2-910b-b07b061b353a,branch,roof,200,0,34605,15.0,0.49543140192699225,0.6385861573816782
6eaa9365-57f9-4bad-aaf3-daf19447cedc,branch,roof,287,1,32281,12.0,0.797391359316657,0.6385861573816782
ada91a01-fe01-416c-bff0-40f20596d101,mineral,street,83,1,12136,10.0,0.1612910943507733,0.6390324152618689
64b66018-5cbb-465c-9f13-082cd0b7d8ee,mineral,street,464,3,47028,14.0,1.0,0.6390324152618689
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,mineral,street,173,1,16847,6.0,0.2191842840584213,0.6390324152618689
b7cdfea6-5a5b-4558-92b4-3144604b335d,mineral,street,572,1,25486,8.0,0.8146866979001499,0.6390324152618689
c8dc1d0d-575b-4826-814d-627228bb7a12,mineral,street,597,1,26445,13.0,1.0,0.6390324152618689
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,leaf,teacher,218,0,59309,12.0,0.687685835046961,0.6421876705621018
080702b3-536f-4c17-9b4f-0cd9a820f3df,leaf,teacher,388,0,10278,8.0,0.7010419004973564,0.6421876705621018
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,leaf,teacher,236,3,22572,8.0,0.537835276141988,0.6421876705621018
9888d7da-cb31-4e58-a748-19b862b809ce,gas,park,541,1,35139,14.0,0.8781565877890717,0.6434627600639957
64b66018-5cbb-465c-9f13-082cd0b7d8ee,gas,park,285,1,9008,5.0,0.5965598072458265,0.6434627600639957
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,gas,park,335,3,32883,13.0,0.4556718851570891,0.6434627600639957
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,city,mineral,119,1,32936,15.0,0.48327288960911935,0.6439370085470025
f6155886-f394-4b5d-bdd5-bada2dab06d1,city,mineral,713,2,24311,9.0,0.7501089514945845,0.6439370085470025
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,city,mineral,556,1,16847,6.0,0.7037896642192351,0.6439370085470025
e9798112-59da-4dab-809e-0658ed5d9fb2,city,mineral,566,2,32309,13.0,1.0,0.6439370085470025
e6c801f3-8c8b-4b53-b69f-698362463292,city,mineral,112,1,13774,6.0,0.1600780661613206,0.6439370085470025
fab36e73-89b8-430f-ad1b-b7a2d4903caa,city,mineral,333,2,24165,9.0,0.7663724797977552,0.6439370085470025
b22fcb29-1c68-4667-b605-29632f061600,building,infrastructure,439,2,10731,5.0,0.47262501161990556,0.6462464001312648
bd447541-3691-44a6-a208-55e01ffa3dbe,building,infrastructure,421,0,51519,11.0,0.5679518090654329,0.6462464001312648
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,building,infrastructure,636,2,18410,6.0,0.8981623797084559,0.6462464001312648
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,school,street,285,0,29354,9.0,0.3057463171868842,0.648648960214062
67f6d3e6-7e95-447d-81b8-20eb845e030e,school,street,379,1,31953,13.0,0.8108961761568911,0.648648960214062
ccd295ca-104d-4f40-bf6c-c6be121d523c,school,street,414,0,29631,11.0,0.8293043872984106,0.648648960214062
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,air,tree,233,3,36849,12.0,0.9708647776940185,0.6494864812349512
adbdeeba-4e56-4faa-808e-9e1eee47da90,air,tree,181,3,24565,6.0,0.4153170199802585,0.6494864812349512
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,air,tree,649,3,16179,4.0,1.0,0.6494864812349512
12d82a3c-493e-4bb0-a456-310d2581cc78,air,tree,217,2,82830,38.0,0.4143591845007328,0.6494864812349512
ccd295ca-104d-4f40-bf6c-c6be121d523c,air,tree,205,2,22921,5.0,0.44689142399974635,0.6494864812349512
080702b3-536f-4c17-9b4f-0cd9a820f3df,city,forest,554,2,7325,5.0,1.0,0.6514465743169975
e6c801f3-8c8b-4b53-b69f-698362463292,city,forest,212,1,13774,6.0,0.3028931486339951,0.6514465743169975
64b66018-5cbb-465c-9f13-082cd0b7d8ee,city,school,417,1,9008,5.0,0.870875450120546,0.6519353110675513
6197a6ee-30ff-43e2-83da-2acb367d97b9,city,school,369,3,31048,23.0,0.8073119863659948,0.6519353110675513
f6155886-f394-4b5d-bdd5-bada2dab06d1,city,school,102,2,24311,9.0,0.10737356903560409,0.6519353110675513
d5ac9a96-6169-48ce-830c-60b0e155cc14,city,school,268,1,23646,10.0,0.5122055848501734,0.6519353110675513
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,city,school,353,0,14523,6.0,0.7526498475199267,0.6519353110675513
c8dc1d0d-575b-4826-814d-627228bb7a12,city,school,585,3,34192,17.0,0.8611954285130633,0.6519353110675513
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,building,tree trunk,506,0,19606,6.0,1.0,0.6525606329656986
d5ac9a96-6169-48ce-830c-60b0e155cc14,building,tree trunk,166,2,33346,12.0,0.3051212659313972,0.6525606329656986
9a788dc4-63a7-4aa2-910b-b07b061b353a,chemistry,university,189,1,29405,20.0,0.427212646874792,0.6531551480805387
ed2fed40-af69-4e30-bd01-e12ab3210202,chemistry,university,741,3,19988,7.0,0.8790976492862854,0.6531551480805387
6197a6ee-30ff-43e2-83da-2acb367d97b9,hospital,park,298,3,31048,23.0,0.6530945176115134,0.6531792661692566
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,hospital,park,114,1,17118,7.0,0.18336188879365078,0.6531792661692566
b22fcb29-1c68-4667-b605-29632f061600,hospital,park,688,3,12275,5.0,1.0,0.6531792661692566
bd447541-3691-44a6-a208-55e01ffa3dbe,hospital,park,222,3,30704,9.0,0.2737677811359599,0.6531792661692566
0e8a5da8-d37e-4833-87a1-8e485cd066bb,hospital,park,537,0,23582,9.0,0.8195734527570184,0.6531792661692566
d5ac9a96-6169-48ce-830c-60b0e155cc14,hospital,park,523,1,23646,10.0,1.0,0.6531792661692566
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,hospital,park,274,3,32883,13.0,0.3717592607225307,0.6531792661692566
fa8981a0-a672-44b1-a0ee-24dd41cf934a,hospital,park,220,2,31955,12.0,0.6357215806231645,0.6531792661692566
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,hospital,park,455,1,47522,9.0,0.9413349138794717,0.6531792661692566
ada91a01-fe01-416c-bff0-40f20596d101,air,tree trunk,15,0,3889,1.0,0.75,0.6542425945126991
b22fcb29-1c68-4667-b605-29632f061600,air,tree trunk,174,1,19204,6.0,0.4476756272324375,0.6542425945126991
0e8a5da8-d37e-4833-87a1-8e485cd066bb,air,tree trunk,489,1,20813,9.0,0.8790644859270051,0.6542425945126991
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,air,tree trunk,215,0,29354,9.0,0.2304409417091066,0.6542425945126991
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,air,tree trunk,171,1,18258,9.0,0.31688638712859885,0.6542425945126991
67f6d3e6-7e95-447d-81b8-20eb845e030e,air,tree trunk,412,3,48676,20.0,1.0,0.6542425945126991
4b623012-c785-4dd3-b628-3900071ae62b,air,tree trunk,318,2,19123,9.0,0.680913961291303,0.6542425945126991
b7cdfea6-5a5b-4558-92b4-3144604b335d,air,tree trunk,771,3,23131,10.0,0.928959352813141,0.6542425945126991
080702b3-536f-4c17-9b4f-0cd9a820f3df,air,city,435,2,7325,5.0,0.7861572243354256,0.6546121605383173
adbdeeba-4e56-4faa-808e-9e1eee47da90,air,city,365,3,24565,6.0,0.8356089364565918,0.6546121605383173
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,air,city,214,3,71568,24.0,0.4725275890481534,0.6546121605383173
fab36e73-89b8-430f-ad1b-b7a2d4903caa,air,city,227,2,24165,9.0,0.5241548923130983,0.6546121605383173
f6155886-f394-4b5d-bdd5-bada2dab06d1,city,plant,381,2,24311,9.0,0.40063343238952037,0.6557851373567153
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,city,plant,298,3,71568,24.0,0.6583610222087479,0.6557851373567153
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,city,plant,1118,0,46614,15.0,0.9083609574718774,0.6557851373567153
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,energy,roof,171,1,32936,15.0,0.6946409267998548,0.6563534849095803
e6c801f3-8c8b-4b53-b69f-698362463292,energy,roof,936,3,23205,10.0,1.0,0.6563534849095803
67f6d3e6-7e95-447d-81b8-20eb845e030e,energy,roof,115,2,27209,13.0,0.27441952792888635,0.6563534849095803
64b66018-5cbb-465c-9f13-082cd0b7d8ee,bush,house,220,0,10199,5.0,0.6565020331914033,0.6565020331914033
64b66018-5cbb-465c-9f13-082cd0b7d8ee,chemistry,roof,411,2,10234,6.0,0.9802878844823995,0.6592755988763259
bd447541-3691-44a6-a208-55e01ffa3dbe,chemistry,roof,280,2,45895,9.0,0.373287509867684,0.6592755988763259
dfe173f0-4374-4a7a-8316-a8126dc68092,chemistry,roof,129,2,30601,13.0,0.28352700115522045,0.6592755988763259
fab36e73-89b8-430f-ad1b-b7a2d4903caa,chemistry,roof,485,3,41415,16.0,1.0,0.6592755988763259
e9798112-59da-4dab-809e-0658ed5d9fb2,school,stone,113,1,20972,8.0,0.1858451029252503,0.6605514565053846
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,school,stone,742,0,29354,9.0,0.7958092665909036,0.6605514565053846
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,school,stone,539,1,18258,9.0,1.0,0.6605514565053846
9888d7da-cb31-4e58-a748-19b862b809ce,plant,stone,178,0,75050,15.0,0.32133726270297003,0.660668631351485
b7cdfea6-5a5b-4558-92b4-3144604b335d,plant,stone,830,3,23131,10.0,1.0,0.660668631351485
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,plant,wall,360,2,18410,6.0,0.5091639810280981,0.6627304379125316
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,plant,wall,1005,0,46614,15.0,0.8162968947969652,0.6627304379125316
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,tree,university,369,3,16179,4.0,0.5696489959937063,0.6632363692270481
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,tree,university,540,2,24253,9.0,0.7568237424603899,0.6632363692270481
e6c801f3-8c8b-4b53-b69f-698362463292,culture,school,628,0,14827,5.0,0.9535147426482026,0.6632581503514363
